ID,year,week,start.date,end.date,district,cases
3434,2009,28,2009-07-04,2009-07-10,Gampaha,134
3435,2009,28,2009-07-04,2009-07-10,Kalutara,37
3436,2009,28,2009-07-04,2009-07-10,Kandy,158
3437,2009,28,2009-07-04,2009-07-10,Matale,123
3438,2009,28,2009-07-04,2009-07-10,NuwaraEliya,6
3439,2009,28,2009-07-04,2009-07-10,Galle,20
3440,2009,28,2009-07-04,2009-07-10,Hambanthota,30
3441,2009,28,2009-07-04,2009-07-10,Matara,65
3442,2009,28,2009-07-04,2009-07-10,Jaffna,0
3443,2009,28,2009-07-04,2009-07-10,Kilinochchi,0
3444,2009,28,2009-07-04,2009-07-10,Mannar,0
3445,2009,28,2009-07-04,2009-07-10,Vavuniya,0
3446,2009,28,2009-07-04,2009-07-10,Mullaitivu,0
3447,2009,28,2009-07-04,2009-07-10,Batticaloa,9
3448,2009,28,2009-07-04,2009-07-10,Ampara,9
3449,2009,28,2009-07-04,2009-07-10,Trincomalee,10
3450,2009,28,2009-07-04,2009-07-10,Kurunegala,149
3451,2009,28,2009-07-04,2009-07-10,Puttalam,46
3452,2009,28,2009-07-04,2009-07-10,Anuradhapura,19
3453,2009,28,2009-07-04,2009-07-10,Polonnaruwa,10
3454,2009,28,2009-07-04,2009-07-10,Badulla,7
3455,2009,28,2009-07-04,2009-07-10,Monaragala,3
3456,2009,28,2009-07-04,2009-07-10,Ratnapura,104
3457,2009,28,2009-07-04,2009-07-10,Kegalle,135
3458,2009,28,2009-07-04,2009-07-10,Kalmune,3
3459,2009,29,2009-07-11,2009-07-17,Colombo,203
3460,2009,29,2009-07-11,2009-07-17,Gampaha,147
3461,2009,29,2009-07-11,2009-07-17,Kalutara,26
3462,2009,29,2009-07-11,2009-07-17,Kandy,139
3463,2009,29,2009-07-11,2009-07-17,Matale,46
3464,2009,29,2009-07-11,2009-07-17,NuwaraEliya,16
3465,2009,29,2009-07-11,2009-07-17,Galle,63
3466,2009,29,2009-07-11,2009-07-17,Hambanthota,33
3467,2009,29,2009-07-11,2009-07-17,Matara,31
3468,2009,29,2009-07-11,2009-07-17,Jaffna,0
3469,2009,29,2009-07-11,2009-07-17,Kilinochchi,0
3470,2009,29,2009-07-11,2009-07-17,Mannar,0
3471,2009,29,2009-07-11,2009-07-17,Vavuniya,1
3472,2009,29,2009-07-11,2009-07-17,Mullaitivu,0
3473,2009,29,2009-07-11,2009-07-17,Batticaloa,21
3474,2009,29,2009-07-11,2009-07-17,Ampara,11
3475,2009,29,2009-07-11,2009-07-17,Trincomalee,5
3476,2009,29,2009-07-11,2009-07-17,Kurunegala,98
3477,2009,29,2009-07-11,2009-07-17,Puttalam,21
3478,2009,29,2009-07-11,2009-07-17,Anuradhapura,10
3479,2009,29,2009-07-11,2009-07-17,Polonnaruwa,5
3480,2009,29,2009-07-11,2009-07-17,Badulla,7
3481,2009,29,2009-07-11,2009-07-17,Monaragala,14
3482,2009,29,2009-07-11,2009-07-17,Ratnapura,79
3483,2009,29,2009-07-11,2009-07-17,Kegalle,76
3484,2009,29,2009-07-11,2009-07-17,Kalmune,6
3485,2009,30,2009-07-18,2009-07-24,Colombo,163
3486,2009,30,2009-07-18,2009-07-24,Gampaha,71
3487,2009,30,2009-07-18,2009-07-24,Kalutara,21
3488,2009,30,2009-07-18,2009-07-24,Kandy,141
3489,2009,30,2009-07-18,2009-07-24,Matale,92
3490,2009,30,2009-07-18,2009-07-24,NuwaraEliya,20
3491,2009,30,2009-07-18,2009-07-24,Galle,16
3492,2009,30,2009-07-18,2009-07-24,Hambanthota,27
3493,2009,30,2009-07-18,2009-07-24,Matara,66
3494,2009,30,2009-07-18,2009-07-24,Jaffna,0
3495,2009,30,2009-07-18,2009-07-24,Kilinochchi,0
3496,2009,30,2009-07-18,2009-07-24,Mannar,0
3497,2009,30,2009-07-18,2009-07-24,Vavuniya,0
3498,2009,30,2009-07-18,2009-07-24,Mullaitivu,0
3499,2009,30,2009-07-18,2009-07-24,Batticaloa,19
3500,2009,30,2009-07-18,2009-07-24,Ampara,1
3501,2009,30,2009-07-18,2009-07-24,Trincomalee,0
3502,2009,30,2009-07-18,2009-07-24,Kurunegala,66
3503,2009,30,2009-07-18,2009-07-24,Puttalam,14
3504,2009,30,2009-07-18,2009-07-24,Anuradhapura,5
3505,2009,30,2009-07-18,2009-07-24,Polonnaruwa,5
3506,2009,30,2009-07-18,2009-07-24,Badulla,8
3507,2009,30,2009-07-18,2009-07-24,Monaragala,5
3508,2009,30,2009-07-18,2009-07-24,Ratnapura,85
3509,2009,30,2009-07-18,2009-07-24,Kegalle,100
3510,2009,30,2009-07-18,2009-07-24,Kalmune,3
3511,2009,31,2009-07-25,2009-07-31,Colombo,110
3512,2009,31,2009-07-25,2009-07-31,Gampaha,110
3513,2009,31,2009-07-25,2009-07-31,Kalutara,12
3514,2009,31,2009-07-25,2009-07-31,Kandy,103
3515,2009,31,2009-07-25,2009-07-31,Matale,77
3516,2009,31,2009-07-25,2009-07-31,NuwaraEliya,13
3517,2009,31,2009-07-25,2009-07-31,Galle,25
3518,2009,31,2009-07-25,2009-07-31,Hambanthota,23
3519,2009,31,2009-07-25,2009-07-31,Matara,17
3520,2009,31,2009-07-25,2009-07-31,Jaffna,1
3521,2009,31,2009-07-25,2009-07-31,Kilinochchi,0
3522,2009,31,2009-07-25,2009-07-31,Mannar,0
3523,2009,31,2009-07-25,2009-07-31,Vavuniya,0
3524,2009,31,2009-07-25,2009-07-31,Mullaitivu,0
3525,2009,31,2009-07-25,2009-07-31,Batticaloa,10
3526,2009,31,2009-07-25,2009-07-31,Ampara,3
3527,2009,31,2009-07-25,2009-07-31,Trincomalee,3
3528,2009,31,2009-07-25,2009-07-31,Kurunegala,134
3529,2009,31,2009-07-25,2009-07-31,Puttalam,28
3530,2009,31,2009-07-25,2009-07-31,Anuradhapura,14
3531,2009,31,2009-07-25,2009-07-31,Polonnaruwa,6
3532,2009,31,2009-07-25,2009-07-31,Badulla,8
3533,2009,31,2009-07-25,2009-07-31,Monaragala,7
3534,2009,31,2009-07-25,2009-07-31,Ratnapura,64
3535,2009,31,2009-07-25,2009-07-31,Kegalle,37
3536,2009,31,2009-07-25,2009-07-31,Kalmune,5
3537,2009,32,2009-08-01,2009-08-07,Colombo,106
3538,2009,32,2009-08-01,2009-08-07,Gampaha,113
3539,2009,32,2009-08-01,2009-08-07,Kalutara,8
3540,2009,32,2009-08-01,2009-08-07,Kandy,87
3541,2009,32,2009-08-01,2009-08-07,Matale,71
3542,2009,32,2009-08-01,2009-08-07,NuwaraEliya,7
3543,2009,32,2009-08-01,2009-08-07,Galle,33
3544,2009,32,2009-08-01,2009-08-07,Hambanthota,16
3545,2009,32,2009-08-01,2009-08-07,Matara,17
3546,2009,32,2009-08-01,2009-08-07,Jaffna,0
3547,2009,32,2009-08-01,2009-08-07,Kilinochchi,0
3548,2009,32,2009-08-01,2009-08-07,Mannar,0
3549,2009,32,2009-08-01,2009-08-07,Vavuniya,2
3550,2009,32,2009-08-01,2009-08-07,Mullaitivu,0
3551,2009,32,2009-08-01,2009-08-07,Batticaloa,19
3552,2009,32,2009-08-01,2009-08-07,Ampara,2
3553,2009,32,2009-08-01,2009-08-07,Trincomalee,0
3554,2009,32,2009-08-01,2009-08-07,Kurunegala,123
3555,2009,32,2009-08-01,2009-08-07,Puttalam,21
3556,2009,32,2009-08-01,2009-08-07,Anuradhapura,5
3557,2009,32,2009-08-01,2009-08-07,Polonnaruwa,2
3558,2009,32,2009-08-01,2009-08-07,Badulla,2
3559,2009,32,2009-08-01,2009-08-07,Monaragala,5
3560,2009,32,2009-08-01,2009-08-07,Ratnapura,46
3561,2009,32,2009-08-01,2009-08-07,Kegalle,65
3562,2009,32,2009-08-01,2009-08-07,Kalmune,0
3563,2009,33,2009-08-08,2009-08-14,Colombo,94
3564,2009,33,2009-08-08,2009-08-14,Gampaha,86
3565,2009,33,2009-08-08,2009-08-14,Kalutara,22
3566,2009,33,2009-08-08,2009-08-14,Kandy,99
3567,2009,33,2009-08-08,2009-08-14,Matale,65
3568,2009,33,2009-08-08,2009-08-14,NuwaraEliya,4
3569,2009,33,2009-08-08,2009-08-14,Galle,27
3570,2009,33,2009-08-08,2009-08-14,Hambanthota,28
3571,2009,33,2009-08-08,2009-08-14,Matara,32
3572,2009,33,2009-08-08,2009-08-14,Jaffna,0
3573,2009,33,2009-08-08,2009-08-14,Kilinochchi,0
3574,2009,33,2009-08-08,2009-08-14,Mannar,0
3575,2009,33,2009-08-08,2009-08-14,Vavuniya,2
3576,2009,33,2009-08-08,2009-08-14,Mullaitivu,0
3577,2009,33,2009-08-08,2009-08-14,Batticaloa,12
3578,2009,33,2009-08-08,2009-08-14,Ampara,2
3579,2009,33,2009-08-08,2009-08-14,Trincomalee,3
3580,2009,33,2009-08-08,2009-08-14,Kurunegala,91
3581,2009,33,2009-08-08,2009-08-14,Puttalam,26
3582,2009,33,2009-08-08,2009-08-14,Anuradhapura,9
3583,2009,33,2009-08-08,2009-08-14,Polonnaruwa,8
3584,2009,33,2009-08-08,2009-08-14,Badulla,19
3585,2009,33,2009-08-08,2009-08-14,Monaragala,4
3586,2009,33,2009-08-08,2009-08-14,Ratnapura,67
3587,2009,33,2009-08-08,2009-08-14,Kegalle,65
3588,2009,33,2009-08-08,2009-08-14,Kalmune,3
3589,2009,34,2009-08-15,2009-08-21,Colombo,78
3590,2009,34,2009-08-15,2009-08-21,Gampaha,88
3591,2009,34,2009-08-15,2009-08-21,Kalutara,18
3592,2009,34,2009-08-15,2009-08-21,Kandy,90
3593,2009,34,2009-08-15,2009-08-21,Matale,40
3594,2009,34,2009-08-15,2009-08-21,NuwaraEliya,5
3595,2009,34,2009-08-15,2009-08-21,Galle,15
3596,2009,34,2009-08-15,2009-08-21,Hambanthota,11
3597,2009,34,2009-08-15,2009-08-21,Matara,31
3598,2009,34,2009-08-15,2009-08-21,Jaffna,0
3599,2009,34,2009-08-15,2009-08-21,Kilinochchi,0
3600,2009,34,2009-08-15,2009-08-21,Mannar,0
3601,2009,34,2009-08-15,2009-08-21,Vavuniya,2
3602,2009,34,2009-08-15,2009-08-21,Mullaitivu,0
3603,2009,34,2009-08-15,2009-08-21,Batticaloa,6
3604,2009,34,2009-08-15,2009-08-21,Ampara,3
3605,2009,34,2009-08-15,2009-08-21,Trincomalee,0
3606,2009,34,2009-08-15,2009-08-21,Kurunegala,68
3607,2009,34,2009-08-15,2009-08-21,Puttalam,13
3608,2009,34,2009-08-15,2009-08-21,Anuradhapura,7
3609,2009,34,2009-08-15,2009-08-21,Polonnaruwa,5
3610,2009,34,2009-08-15,2009-08-21,Badulla,3
3611,2009,34,2009-08-15,2009-08-21,Monaragala,4
3612,2009,34,2009-08-15,2009-08-21,Ratnapura,51
3613,2009,34,2009-08-15,2009-08-21,Kegalle,70
3614,2009,34,2009-08-15,2009-08-21,Kalmune,1
3615,2009,35,2009-08-22,2009-08-28,Colombo,61
3616,2009,35,2009-08-22,2009-08-28,Gampaha,76
3617,2009,35,2009-08-22,2009-08-28,Kalutara,10
3618,2009,35,2009-08-22,2009-08-28,Kandy,32
3619,2009,35,2009-08-22,2009-08-28,Matale,19
3620,2009,35,2009-08-22,2009-08-28,NuwaraEliya,2
3621,2009,35,2009-08-22,2009-08-28,Galle,9
3622,2009,35,2009-08-22,2009-08-28,Hambanthota,9
3623,2009,35,2009-08-22,2009-08-28,Matara,17
3624,2009,35,2009-08-22,2009-08-28,Jaffna,0
3625,2009,35,2009-08-22,2009-08-28,Kilinochchi,0
3626,2009,35,2009-08-22,2009-08-28,Mannar,1
3627,2009,35,2009-08-22,2009-08-28,Vavuniya,0
3628,2009,35,2009-08-22,2009-08-28,Mullaitivu,0
3629,2009,35,2009-08-22,2009-08-28,Batticaloa,1
3630,2009,35,2009-08-22,2009-08-28,Ampara,1
3631,2009,35,2009-08-22,2009-08-28,Trincomalee,1
3632,2009,35,2009-08-22,2009-08-28,Kurunegala,48
3633,2009,35,2009-08-22,2009-08-28,Puttalam,12
3634,2009,35,2009-08-22,2009-08-28,Anuradhapura,5
3635,2009,35,2009-08-22,2009-08-28,Polonnaruwa,0
3636,2009,35,2009-08-22,2009-08-28,Badulla,4
3637,2009,35,2009-08-22,2009-08-28,Monaragala,2
3638,2009,35,2009-08-22,2009-08-28,Ratnapura,30
3639,2009,35,2009-08-22,2009-08-28,Kegalle,29
3640,2009,35,2009-08-22,2009-08-28,Kalmune,6
3641,2009,36,2009-08-29,2009-09-04,Colombo,28
3642,2009,36,2009-08-29,2009-09-04,Gampaha,59
3643,2009,36,2009-08-29,2009-09-04,Kalutara,11
3644,2009,36,2009-08-29,2009-09-04,Kandy,30
3645,2009,36,2009-08-29,2009-09-04,Matale,20
3646,2009,36,2009-08-29,2009-09-04,NuwaraEliya,4
3647,2009,36,2009-08-29,2009-09-04,Galle,11
3648,2009,36,2009-08-29,2009-09-04,Hambanthota,10
3649,2009,36,2009-08-29,2009-09-04,Matara,36
3650,2009,36,2009-08-29,2009-09-04,Jaffna,0
3651,2009,36,2009-08-29,2009-09-04,Kilinochchi,0
3652,2009,36,2009-08-29,2009-09-04,Mannar,0
3653,2009,36,2009-08-29,2009-09-04,Vavuniya,7
3654,2009,36,2009-08-29,2009-09-04,Mullaitivu,0
3655,2009,36,2009-08-29,2009-09-04,Batticaloa,8
3656,2009,36,2009-08-29,2009-09-04,Ampara,2
3657,2009,36,2009-08-29,2009-09-04,Trincomalee,3
3658,2009,36,2009-08-29,2009-09-04,Kurunegala,36
3659,2009,36,2009-08-29,2009-09-04,Puttalam,1
3660,2009,36,2009-08-29,2009-09-04,Anuradhapura,5
3661,2009,36,2009-08-29,2009-09-04,Polonnaruwa,4
3662,2009,36,2009-08-29,2009-09-04,Badulla,3
3663,2009,36,2009-08-29,2009-09-04,Monaragala,3
3664,2009,36,2009-08-29,2009-09-04,Ratnapura,32
3665,2009,36,2009-08-29,2009-09-04,Kegalle,44
3666,2009,36,2009-08-29,2009-09-04,Kalmune,5
3667,2009,37,2009-09-05,2009-09-11,Colombo,58
3668,2009,37,2009-09-05,2009-09-11,Gampaha,64
3669,2009,37,2009-09-05,2009-09-11,Kalutara,15
3670,2009,37,2009-09-05,2009-09-11,Kandy,39
3671,2009,37,2009-09-05,2009-09-11,Matale,32
3672,2009,37,2009-09-05,2009-09-11,NuwaraEliya,2
3673,2009,37,2009-09-05,2009-09-11,Galle,22
3674,2009,37,2009-09-05,2009-09-11,Hambanthota,19
3675,2009,37,2009-09-05,2009-09-11,Matara,17
3676,2009,37,2009-09-05,2009-09-11,Jaffna,0
3677,2009,37,2009-09-05,2009-09-11,Kilinochchi,0
3678,2009,37,2009-09-05,2009-09-11,Mannar,0
3679,2009,37,2009-09-05,2009-09-11,Vavuniya,11
3680,2009,37,2009-09-05,2009-09-11,Mullaitivu,0
3681,2009,37,2009-09-05,2009-09-11,Batticaloa,3
3682,2009,37,2009-09-05,2009-09-11,Ampara,2
3683,2009,37,2009-09-05,2009-09-11,Trincomalee,0
3684,2009,37,2009-09-05,2009-09-11,Kurunegala,57
3685,2009,37,2009-09-05,2009-09-11,Puttalam,6
3686,2009,37,2009-09-05,2009-09-11,Anuradhapura,3
3687,2009,37,2009-09-05,2009-09-11,Polonnaruwa,7
3688,2009,37,2009-09-05,2009-09-11,Badulla,5
3689,2009,37,2009-09-05,2009-09-11,Monaragala,2
3690,2009,37,2009-09-05,2009-09-11,Ratnapura,20
3691,2009,37,2009-09-05,2009-09-11,Kegalle,44
3692,2009,37,2009-09-05,2009-09-11,Kalmune,7
3693,2009,38,2009-09-12,2009-09-18,Colombo,51
3694,2009,38,2009-09-12,2009-09-18,Gampaha,36
3695,2009,38,2009-09-12,2009-09-18,Kalutara,11
3696,2009,38,2009-09-12,2009-09-18,Kandy,66
3697,2009,38,2009-09-12,2009-09-18,Matale,16
3698,2009,38,2009-09-12,2009-09-18,NuwaraEliya,4
3699,2009,38,2009-09-12,2009-09-18,Galle,7
3700,2009,38,2009-09-12,2009-09-18,Hambanthota,13
3701,2009,38,2009-09-12,2009-09-18,Matara,20
3702,2009,38,2009-09-12,2009-09-18,Jaffna,0
3703,2009,38,2009-09-12,2009-09-18,Kilinochchi,0
3704,2009,38,2009-09-12,2009-09-18,Mannar,0
3705,2009,38,2009-09-12,2009-09-18,Vavuniya,11
3706,2009,38,2009-09-12,2009-09-18,Mullaitivu,0
3707,2009,38,2009-09-12,2009-09-18,Batticaloa,6
3708,2009,38,2009-09-12,2009-09-18,Ampara,0
3709,2009,38,2009-09-12,2009-09-18,Trincomalee,0
3710,2009,38,2009-09-12,2009-09-18,Kurunegala,17
3711,2009,38,2009-09-12,2009-09-18,Puttalam,9
3712,2009,38,2009-09-12,2009-09-18,Anuradhapura,3
3713,2009,38,2009-09-12,2009-09-18,Polonnaruwa,3
3714,2009,38,2009-09-12,2009-09-18,Badulla,7
3715,2009,38,2009-09-12,2009-09-18,Monaragala,1
3716,2009,38,2009-09-12,2009-09-18,Ratnapura,19
3717,2009,38,2009-09-12,2009-09-18,Kegalle,18
3718,2009,38,2009-09-12,2009-09-18,Kalmune,2
3719,2009,39,2009-09-19,2009-09-25,Colombo,53
3720,2009,39,2009-09-19,2009-09-25,Gampaha,29
3721,2009,39,2009-09-19,2009-09-25,Kalutara,10
3722,2009,39,2009-09-19,2009-09-25,Kandy,28
3723,2009,39,2009-09-19,2009-09-25,Matale,34
3724,2009,39,2009-09-19,2009-09-25,NuwaraEliya,1
3725,2009,39,2009-09-19,2009-09-25,Galle,8
3726,2009,39,2009-09-19,2009-09-25,Hambanthota,8
3727,2009,39,2009-09-19,2009-09-25,Matara,14
3728,2009,39,2009-09-19,2009-09-25,Jaffna,0
3729,2009,39,2009-09-19,2009-09-25,Kilinochchi,0
3730,2009,39,2009-09-19,2009-09-25,Mannar,0
3731,2009,39,2009-09-19,2009-09-25,Vavuniya,16
3732,2009,39,2009-09-19,2009-09-25,Mullaitivu,0
3733,2009,39,2009-09-19,2009-09-25,Batticaloa,9
3734,2009,39,2009-09-19,2009-09-25,Ampara,1
3735,2009,39,2009-09-19,2009-09-25,Trincomalee,1
3736,2009,39,2009-09-19,2009-09-25,Kurunegala,31
3737,2009,39,2009-09-19,2009-09-25,Puttalam,2
3738,2009,39,2009-09-19,2009-09-25,Anuradhapura,2
3739,2009,39,2009-09-19,2009-09-25,Polonnaruwa,2
3740,2009,39,2009-09-19,2009-09-25,Badulla,7
3741,2009,39,2009-09-19,2009-09-25,Monaragala,1
3742,2009,39,2009-09-19,2009-09-25,Ratnapura,12
3743,2009,39,2009-09-19,2009-09-25,Kegalle,24
3744,2009,39,2009-09-19,2009-09-25,Kalmune,13
3745,2009,40,2009-09-26,2009-10-02,Colombo,80
3746,2009,40,2009-09-26,2009-10-02,Gampaha,41
3747,2009,40,2009-09-26,2009-10-02,Kalutara,10
3748,2009,40,2009-09-26,2009-10-02,Kandy,57
3749,2009,40,2009-09-26,2009-10-02,Matale,22
3750,2009,40,2009-09-26,2009-10-02,NuwaraEliya,4
3751,2009,40,2009-09-26,2009-10-02,Galle,13
3752,2009,40,2009-09-26,2009-10-02,Hambanthota,8
3753,2009,40,2009-09-26,2009-10-02,Matara,11
3754,2009,40,2009-09-26,2009-10-02,Jaffna,0
3755,2009,40,2009-09-26,2009-10-02,Kilinochchi,0
3756,2009,40,2009-09-26,2009-10-02,Mannar,0
3757,2009,40,2009-09-26,2009-10-02,Vavuniya,26
3758,2009,40,2009-09-26,2009-10-02,Mullaitivu,0
3759,2009,40,2009-09-26,2009-10-02,Batticaloa,5
3760,2009,40,2009-09-26,2009-10-02,Ampara,0
3761,2009,40,2009-09-26,2009-10-02,Trincomalee,2
3762,2009,40,2009-09-26,2009-10-02,Kurunegala,25
3763,2009,40,2009-09-26,2009-10-02,Puttalam,6
3764,2009,40,2009-09-26,2009-10-02,Anuradhapura,2
3765,2009,40,2009-09-26,2009-10-02,Polonnaruwa,2
3766,2009,40,2009-09-26,2009-10-02,Badulla,8
3767,2009,40,2009-09-26,2009-10-02,Monaragala,1
3768,2009,40,2009-09-26,2009-10-02,Ratnapura,14
3769,2009,40,2009-09-26,2009-10-02,Kegalle,9
3770,2009,40,2009-09-26,2009-10-02,Kalmune,2
3771,2009,41,2009-10-03,2009-10-09,Colombo,72
3772,2009,41,2009-10-03,2009-10-09,Gampaha,69
3773,2009,41,2009-10-03,2009-10-09,Kalutara,11
3774,2009,41,2009-10-03,2009-10-09,Kandy,22
3775,2009,41,2009-10-03,2009-10-09,Matale,63
3776,2009,41,2009-10-03,2009-10-09,NuwaraEliya,3
3777,2009,41,2009-10-03,2009-10-09,Galle,8
3778,2009,41,2009-10-03,2009-10-09,Hambanthota,2
3779,2009,41,2009-10-03,2009-10-09,Matara,6
3780,2009,41,2009-10-03,2009-10-09,Jaffna,0
3781,2009,41,2009-10-03,2009-10-09,Kilinochchi,0
3782,2009,41,2009-10-03,2009-10-09,Mannar,0
3783,2009,41,2009-10-03,2009-10-09,Vavuniya,17
3784,2009,41,2009-10-03,2009-10-09,Mullaitivu,0
3785,2009,41,2009-10-03,2009-10-09,Batticaloa,9
3786,2009,41,2009-10-03,2009-10-09,Ampara,1
3787,2009,41,2009-10-03,2009-10-09,Trincomalee,0
3788,2009,41,2009-10-03,2009-10-09,Kurunegala,34
3789,2009,41,2009-10-03,2009-10-09,Puttalam,10
3790,2009,41,2009-10-03,2009-10-09,Anuradhapura,3
3791,2009,41,2009-10-03,2009-10-09,Polonnaruwa,3
3792,2009,41,2009-10-03,2009-10-09,Badulla,4
3793,2009,41,2009-10-03,2009-10-09,Monaragala,6
3794,2009,41,2009-10-03,2009-10-09,Ratnapura,11
3795,2009,41,2009-10-03,2009-10-09,Kegalle,14
3796,2009,41,2009-10-03,2009-10-09,Kalmune,2
3797,2009,42,2009-10-10,2009-10-16,Colombo,68
3798,2009,42,2009-10-10,2009-10-16,Gampaha,54
3799,2009,42,2009-10-10,2009-10-16,Kalutara,11
3800,2009,42,2009-10-10,2009-10-16,Kandy,33
3801,2009,42,2009-10-10,2009-10-16,Matale,74
3802,2009,42,2009-10-10,2009-10-16,NuwaraEliya,3
3803,2009,42,2009-10-10,2009-10-16,Galle,10
3804,2009,42,2009-10-10,2009-10-16,Hambanthota,11
3805,2009,42,2009-10-10,2009-10-16,Matara,7
3806,2009,42,2009-10-10,2009-10-16,Jaffna,0
3807,2009,42,2009-10-10,2009-10-16,Kilinochchi,0
3808,2009,42,2009-10-10,2009-10-16,Mannar,0
3809,2009,42,2009-10-10,2009-10-16,Vavuniya,18
3810,2009,42,2009-10-10,2009-10-16,Mullaitivu,0
3811,2009,42,2009-10-10,2009-10-16,Batticaloa,9
3812,2009,42,2009-10-10,2009-10-16,Ampara,0
3813,2009,42,2009-10-10,2009-10-16,Trincomalee,1
3814,2009,42,2009-10-10,2009-10-16,Kurunegala,19
3815,2009,42,2009-10-10,2009-10-16,Puttalam,3
3816,2009,42,2009-10-10,2009-10-16,Anuradhapura,4
3817,2009,42,2009-10-10,2009-10-16,Polonnaruwa,3
3818,2009,42,2009-10-10,2009-10-16,Badulla,1
3819,2009,42,2009-10-10,2009-10-16,Monaragala,2
3820,2009,42,2009-10-10,2009-10-16,Ratnapura,6
3821,2009,42,2009-10-10,2009-10-16,Kegalle,12
3822,2009,42,2009-10-10,2009-10-16,Kalmune,12
3823,2009,43,2009-10-17,2009-10-23,Colombo,54
3824,2009,43,2009-10-17,2009-10-23,Gampaha,50
3825,2009,43,2009-10-17,2009-10-23,Kalutara,20
3826,2009,43,2009-10-17,2009-10-23,Kandy,45
3827,2009,43,2009-10-17,2009-10-23,Matale,48
3828,2009,43,2009-10-17,2009-10-23,NuwaraEliya,4
3829,2009,43,2009-10-17,2009-10-23,Galle,7
3830,2009,43,2009-10-17,2009-10-23,Hambanthota,18
3831,2009,43,2009-10-17,2009-10-23,Matara,14
3832,2009,43,2009-10-17,2009-10-23,Jaffna,1
3833,2009,43,2009-10-17,2009-10-23,Kilinochchi,0
3834,2009,43,2009-10-17,2009-10-23,Mannar,0
3835,2009,43,2009-10-17,2009-10-23,Vavuniya,21
3836,2009,43,2009-10-17,2009-10-23,Mullaitivu,0
3837,2009,43,2009-10-17,2009-10-23,Batticaloa,2
3838,2009,43,2009-10-17,2009-10-23,Ampara,3
3839,2009,43,2009-10-17,2009-10-23,Trincomalee,1
3840,2009,43,2009-10-17,2009-10-23,Kurunegala,33
3841,2009,43,2009-10-17,2009-10-23,Puttalam,12
3842,2009,43,2009-10-17,2009-10-23,Anuradhapura,4
3843,2009,43,2009-10-17,2009-10-23,Polonnaruwa,1
3844,2009,43,2009-10-17,2009-10-23,Badulla,3
3845,2009,43,2009-10-17,2009-10-23,Monaragala,2
3846,2009,43,2009-10-17,2009-10-23,Ratnapura,5
3847,2009,43,2009-10-17,2009-10-23,Kegalle,17
3848,2009,43,2009-10-17,2009-10-23,Kalmune,3
3849,2009,44,2009-10-24,2009-10-30,Colombo,80
3850,2009,44,2009-10-24,2009-10-30,Gampaha,41
3851,2009,44,2009-10-24,2009-10-30,Kalutara,16
3852,2009,44,2009-10-24,2009-10-30,Kandy,25
3853,2009,44,2009-10-24,2009-10-30,Matale,35
3854,2009,44,2009-10-24,2009-10-30,NuwaraEliya,2
3855,2009,44,2009-10-24,2009-10-30,Galle,10
3856,2009,44,2009-10-24,2009-10-30,Hambanthota,15
3857,2009,44,2009-10-24,2009-10-30,Matara,6
3858,2009,44,2009-10-24,2009-10-30,Jaffna,0
3859,2009,44,2009-10-24,2009-10-30,Kilinochchi,0
3860,2009,44,2009-10-24,2009-10-30,Mannar,0
3861,2009,44,2009-10-24,2009-10-30,Vavuniya,16
3862,2009,44,2009-10-24,2009-10-30,Mullaitivu,0
3863,2009,44,2009-10-24,2009-10-30,Batticaloa,4
3864,2009,44,2009-10-24,2009-10-30,Ampara,4
3865,2009,44,2009-10-24,2009-10-30,Trincomalee,1
3866,2009,44,2009-10-24,2009-10-30,Kurunegala,29
3867,2009,44,2009-10-24,2009-10-30,Puttalam,11
3868,2009,44,2009-10-24,2009-10-30,Anuradhapura,1
3869,2009,44,2009-10-24,2009-10-30,Polonnaruwa,1
3870,2009,44,2009-10-24,2009-10-30,Badulla,4
3871,2009,44,2009-10-24,2009-10-30,Monaragala,1
3872,2009,44,2009-10-24,2009-10-30,Ratnapura,7
3873,2009,44,2009-10-24,2009-10-30,Kegalle,33
3874,2009,44,2009-10-24,2009-10-30,Kalmune,1
3875,2009,45,2009-10-31,2009-11-06,Colombo,94
3876,2009,45,2009-10-31,2009-11-06,Gampaha,36
3877,2009,45,2009-10-31,2009-11-06,Kalutara,15
3878,2009,45,2009-10-31,2009-11-06,Kandy,21
3879,2009,45,2009-10-31,2009-11-06,Matale,28
3880,2009,45,2009-10-31,2009-11-06,NuwaraEliya,4
3881,2009,45,2009-10-31,2009-11-06,Galle,11
3882,2009,45,2009-10-31,2009-11-06,Hambanthota,10
3883,2009,45,2009-10-31,2009-11-06,Matara,6
3884,2009,45,2009-10-31,2009-11-06,Jaffna,5
3885,2009,45,2009-10-31,2009-11-06,Kilinochchi,0
3886,2009,45,2009-10-31,2009-11-06,Mannar,0
3887,2009,45,2009-10-31,2009-11-06,Vavuniya,15
3888,2009,45,2009-10-31,2009-11-06,Mullaitivu,0
3889,2009,45,2009-10-31,2009-11-06,Batticaloa,0
3890,2009,45,2009-10-31,2009-11-06,Ampara,2
3891,2009,45,2009-10-31,2009-11-06,Trincomalee,0
3892,2009,45,2009-10-31,2009-11-06,Kurunegala,24
3893,2009,45,2009-10-31,2009-11-06,Puttalam,13
3894,2009,45,2009-10-31,2009-11-06,Anuradhapura,3
